match_name,match_level,match_date,shooter,div,class,power_factor,cat,stg,factor,pts,a,c,d,ded,mi,ns,pe,ot,time
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 14,2.7579,112,21,2,1,0,0,0,0,,40.61
2025_BERETTA,3,2025-05-30,"D'ALESSANDRO, MAURO",S,M,Major,SS,Stage 14,3.952,112,16,8,0,0,0,0,0,,28.34
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 1,1.2234,31,6,3,2,0,1,0,0,,25.34
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 2,2.4963,50,9,1,2,0,0,0,0,,20.03
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 3,1.2113,38,9,11,0,0,4,0,0,,31.37
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 4,1.3259,45,11,0,0,0,1,0,0,,33.94
2025_BERETTA,3,2025-05-30,"MAFFERRI, ALESSANDRO",P,B,Minor,S,Stage 1,2.6052,39,9,1,1,0,1,0,0,,14.97
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 6,1.2967,68,16,6,0,0,2,0,1,,52.44
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 7,1.9829,100,20,10,0,0,2,0,1,,50.43
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 8,2.8691,48,6,6,0,0,0,0,0,,16.73
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 9,0.1955,9,6,3,0,0,3,0,0,,46.03
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 10,2.3977,58,11,1,0,0,0,0,0,,24.19
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 11,1.973,79,14,5,4,0,1,0,0,,40.04
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 12,1.9656,113,18,10,3,0,1,0,0,,57.49
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 13,2.1117,76,15,7,0,0,2,0,0,,35.99
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 14,2.2757,106,19,3,2,0,0,0,0,,46.58
2025_BERETTA,3,2025-05-30,"FERRIGNI, PIER FRANCESCO",P,D,Minor,S,Stage 5,2.8634,52,9,2,1,0,0,0,0,,18.16
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 2,3.7014,60,12,0,0,0,0,0,0,,16.21
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 13,3.8448,112,20,4,0,0,0,0,0,,29.13
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 12,2.981,154,29,3,0,0,0,0,0,,51.66
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 1,2.7397,58,11,1,0,0,0,0,0,,21.17
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 11,3.8183,116,22,2,0,0,0,0,0,,30.38
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 10,2.8694,60,12,0,0,0,0,0,0,,20.91
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 9,2.8544,60,12,0,0,0,0,0,0,,21.02
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 8,3.4377,56,10,2,0,0,0,0,0,,16.29
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 7,3.7708,154,30,1,1,0,0,0,0,,40.84
2025_BERETTA,3,2025-05-30,"D'ALESSANDRO, MAURO",S,M,Major,SS,Stage 12,3.9529,151,23,9,0,0,0,0,0,,38.2
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 5,3.6409,58,11,1,0,0,0,0,0,,15.93
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 4,0.9055,16,8,2,0,0,2,0,1,,17.67
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 6,4.3997,118,23,1,0,0,0,0,0,,26.82
2025_BERETTA,3,2025-05-30,"CORBUCCI, ENZO",PO,C,Minor,SS,Stage 3,3.6145,114,21,3,0,0,0,0,0,,31.54
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 4,2.8169,86,12,8,2,0,0,0,0,,30.53
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 5,3.8926,58,10,2,0,0,0,0,0,,14.9
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 4,3.0486,91,17,4,0,0,1,0,0,,29.85
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 3,3.2898,58,10,2,0,0,0,0,0,,17.63
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 2,3.2151,58,10,2,0,0,0,0,0,,18.04
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 1,2.3576,36,4,6,1,0,1,0,0,,15.27
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 10,4.1168,148,26,6,0,0,0,0,0,,35.95
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 2,1.8675,42,8,4,0,0,0,1,0,,22.49
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 9,5.3826,102,18,4,0,0,0,0,0,,18.95
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 8,3.1351,58,11,1,0,0,0,0,0,,18.5
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 7,4.6042,114,21,3,0,0,0,0,0,,24.76
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 6,4.5038,123,23,6,0,0,1,0,0,,27.31
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 4,4.3191,98,17,4,1,0,0,0,0,,22.69
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 3,2.6299,41,9,2,0,0,1,0,0,,15.59
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 2,3.2483,56,10,2,0,0,0,0,0,,17.24
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 1,4.2429,58,11,1,0,0,0,0,0,,13.67
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 10,2.9443,112,20,10,2,0,0,2,0,,38.04
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 1,3.4221,54,9,3,0,0,0,0,0,,15.78
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 8,2.9032,54,9,3,0,0,0,0,0,,18.6
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 7,3.5137,100,17,4,3,0,0,0,0,,28.46
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 6,4.1191,130,21,8,1,0,0,0,0,,31.56
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 6,4.3324,122,18,10,1,0,1,0,0,,28.16
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 5,3.0254,56,10,2,0,0,0,0,0,,18.51
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 3,3.4227,60,12,0,0,0,0,0,0,,17.53
2025_ITA_4,2,2025-07-06,"UCCI, FERNANDO",PO,A,Minor,SS,Stage 5,3.5837,52,9,2,1,0,0,0,0,,14.51
2025_ITA_4,2,2025-07-06,"LOMBARDO, SEBASTIANO",P,C,Minor,SS,Stage 9,4.4714,96,15,7,0,0,0,0,0,,21.47
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 2,3.0605,46,10,2,0,0,0,1,0,,15.03
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 8,3.222,55,9,2,1,0,0,0,0,,17.07
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 6,5.0112,134,23,6,1,0,0,0,0,,26.74
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 5,4.5864,56,10,2,0,0,0,0,0,,12.21
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 4,4.3107,96,15,7,0,0,0,0,0,,22.27
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 3,3.6223,56,10,2,0,0,0,0,0,,15.46
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 10,2.5184,144,25,6,1,0,0,0,0,,57.18
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 1,3.6153,50,9,1,2,0,0,0,0,,13.83
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 10,4.4772,146,25,7,0,0,0,0,0,,32.61
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 9,4.1096,72,9,7,6,0,0,0,0,,17.52
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 8,2.8645,56,10,2,0,0,0,0,0,,19.55
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 7,3.8352,94,13,9,2,0,0,0,0,,24.51
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 6,4.292,117,20,9,0,0,1,0,0,,27.26
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 5,3.8095,52,9,2,1,0,0,0,0,,13.65
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 4,4.0033,96,15,7,0,0,0,0,0,,23.98
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 7,4.2422,96,14,9,0,0,1,0,0,,22.63
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 3,2.5437,48,7,4,1,0,0,0,0,,18.87
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 1,4.2518,52,9,2,1,0,0,0,0,,12.23
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 10,3.7377,114,23,6,1,0,2,0,0,,30.5
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 9,4.7059,88,14,5,3,0,0,0,0,,18.7
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 8,2.3565,39,9,1,1,0,1,0,0,,16.55
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 7,3.4716,82,9,11,4,0,0,0,0,,23.62
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 6,4.2393,124,20,7,3,0,0,0,0,,29.25
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 5,3.1059,56,10,2,0,0,0,0,0,,18.03
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 4,2.9094,62,11,9,0,0,2,0,0,,21.31
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 3,2.6452,41,9,2,0,0,1,0,0,,15.5
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 2,2.9622,54,10,1,1,0,0,0,0,,18.23
2025_ITA_4,2,2025-07-06,"ORTECA, FABIO",P,D,Minor,,Stage 1,2.4088,33,7,2,2,0,1,0,0,,13.7
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 10,3.697,123,25,4,1,0,2,0,0,,33.27
2025_ITA_4,2,2025-07-06,"MELE, ETTORE",O,B,Major,SS,Stage 9,4.2513,90,16,5,0,0,1,0,0,,21.17
2025_ITA_4,2,2025-07-06,"DELLI CURTI, ANDREA",SO,A,Minor,S,Stage 2,2.6283,42,9,2,1,0,0,1,0,,15.98
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 9,3.0451,100,17,5,0,0,0,0,0,,32.84
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 10,4.3975,127,22,9,0,0,1,0,0,,28.88
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 7,2.9051,116,22,2,0,0,0,0,0,,39.93
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 4,4.2097,102,18,4,0,0,0,0,0,,24.23
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 3,2.8648,43,10,1,0,0,1,0,0,,15.01
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 2,3.4259,58,11,1,0,0,0,0,0,,16.93
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 1,3.8083,58,11,1,0,0,0,0,0,,15.23
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 10,4.8312,146,26,5,1,0,0,0,0,,30.22
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 9,5.6604,102,19,2,1,0,0,0,0,,18.02
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 8,3.4091,60,12,0,0,0,0,0,0,,17.6
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 7,4.914,120,24,0,0,0,0,0,0,,24.42
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 6,4.7666,146,28,2,0,0,0,0,0,,30.63
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 5,4.7002,58,11,1,0,0,0,0,0,,12.34
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 4,3.7541,91,19,2,0,0,1,0,0,,24.24
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 3,2.8,42,8,4,0,0,0,1,0,,15.0
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 5,5.2957,60,12,0,0,0,0,0,0,,11.33
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 2,3.7422,54,10,1,1,0,0,0,0,,14.43
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 10,3.5271,125,22,8,1,0,1,0,0,,35.44
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 9,3.7284,84,11,9,2,0,0,0,0,,22.53
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 8,2.4065,56,10,2,0,0,0,0,0,,23.27
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 7,4.2113,110,20,3,1,0,0,0,0,,26.12
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 6,3.5428,128,21,7,2,0,0,0,0,,36.13
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 5,1.7874,37,8,2,1,0,1,0,0,,20.7
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 4,3.1879,84,12,7,3,0,0,0,0,,26.35
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 3,2.09,39,8,3,0,0,1,0,0,,18.66
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 7,5.1862,110,19,5,0,0,0,0,0,,21.21
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 2,2.8317,54,10,1,1,0,0,0,0,,19.07
2025_ITA_4,2,2025-07-06,"NOBILE, RICCARDO",P,C,Minor,SS,Stage 1,2.1577,52,8,4,0,0,0,0,0,,24.1
2025_ITA_4,2,2025-07-06,"FRATTALLONE, ROBERTO",O,B,Minor,S,Stage 10,0.0,0,23,0,0,0,9,0,4,,27.55
2025_ITA_4,2,2025-07-06,"SARPI MONTELLA, MASSIMO",PCO,D,Minor,SS,Stage 1,4.4586,56,10,2,0,0,0,0,0,,12.56
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 6,5.3485,132,21,9,0,0,0,0,0,,24.68
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 7,5.0428,112,20,4,0,0,0,0,0,,22.21
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 8,3.4582,60,12,0,0,0,0,0,0,,17.35
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 6,2.558,140,25,5,0,0,0,0,0,,54.73
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 5,1.7765,48,11,1,0,0,0,1,0,,27.02
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 4,2.9344,102,19,2,1,0,0,0,0,,34.76
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 3,2.4502,48,7,4,1,0,0,0,0,,19.59
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 2,1.1632,30,10,0,0,0,2,0,0,,25.79
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 1,2.5916,58,11,1,0,0,0,0,0,,22.38
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 10,0.0,0,14,2,0,0,16,1,10,,16.65
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 9,5.8959,77,13,7,1,0,1,0,0,,13.06
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 8,3.4586,58,11,1,0,0,0,0,0,,16.77
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 7,5.133,83,12,11,0,0,1,0,0,,16.17
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 6,5.6331,113,20,7,2,0,1,0,0,,20.06
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 5,2.7638,44,7,2,3,0,0,0,0,,15.92
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 4,6.0694,84,12,7,3,0,0,0,0,,13.84
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 3,2.6866,36,7,3,2,0,0,1,0,,13.4
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 2,5.0096,52,9,2,1,0,0,0,0,,10.38
2025_ITA_4,2,2025-07-06,"COSARO, ENRICO",O,A,Minor,SS,Stage 1,3.8781,56,11,0,1,0,0,0,0,,14.44
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 10,2.3589,117,19,10,2,0,1,0,0,,49.6
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 9,3.3025,82,11,8,3,0,0,0,0,,24.83
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 8,2.3016,58,11,1,0,0,0,0,0,,25.2
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 7,2.9916,110,21,1,2,0,0,0,0,,36.77
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 6,2.9923,136,24,5,1,0,0,0,0,,45.45
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 5,2.8777,56,10,2,0,0,0,0,0,,19.46
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 4,3.0273,92,15,5,2,0,0,0,0,,30.39
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 3,1.313,25,7,3,1,0,1,1,0,,19.04
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 2,0.9553,28,9,1,0,0,2,0,0,,29.31
2025_ITA_4,2,2025-07-06,"BENESCU, MIHAELA RUXANDRA",P,D,Minor,L,Stage 1,2.9173,54,9,3,0,0,0,0,0,,18.51
2025_ITA_4,2,2025-07-06,"CANZONIERI, GIOVANNI",PCO,C,Minor,SS,Stage 9,5.8006,96,16,5,1,0,0,0,0,,16.55
2025_ITA_4,2,2025-07-06,"FARNETANI, EUGENIO",S,C,Minor,GS,Stage 8,1.8259,56,10,2,0,0,0,0,0,,30.67
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 8,3.8385,58,11,1,0,0,0,0,0,,15.11
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 2,2.6193,45,11,0,0,0,1,0,0,,17.18
2025_ITA_4,2,2025-07-06,"FERRINI, ROBERTO",S,A,Minor,,Stage 10,4.2051,123,22,7,2,0,1,0,0,,29.25
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 8,3.1215,56,11,0,1,0,0,0,0,,17.94
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 7,2.8846,96,13,10,1,0,0,0,0,,33.28
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 6,2.3819,115,20,8,1,0,1,0,0,,48.28
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 5,4.2586,56,11,0,1,0,0,0,0,,13.15
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 4,3.621,94,15,6,1,0,0,0,0,,25.96
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 3,3.125,50,8,3,1,0,0,0,0,,16.0
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 2,3.7873,52,8,4,0,0,0,0,0,,13.73
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 1,3.3479,46,7,3,2,0,0,0,0,,13.74
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 10,3.3373,141,29,2,0,0,1,0,0,,42.25
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 9,3.6664,102,19,2,1,0,0,0,0,,27.82
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 8,1.9081,54,10,1,1,0,0,0,0,,28.3
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 7,3.1399,92,11,12,1,0,0,0,0,,29.3
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 9,4.4421,86,10,12,0,0,0,0,0,,19.36
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 6,1.9493,100,19,8,1,0,2,0,0,,51.3
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 4,2.9246,83,15,6,0,0,1,0,0,,28.38
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 3,2.5013,48,7,4,1,0,0,0,0,,19.19
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 2,2.2599,52,8,4,0,0,0,0,0,,23.01
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 1,2.1932,37,7,4,0,0,1,0,0,,16.87
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 10,3.1773,150,28,3,1,0,0,0,0,,47.21
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 9,2.7027,67,9,10,2,0,1,0,0,,24.79
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 8,1.5236,41,10,0,1,0,1,0,0,,26.91
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 7,3.2248,99,20,3,0,0,1,0,0,,30.7
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 6,3.5294,138,25,4,1,0,0,0,0,,39.1
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 5,2.8958,60,12,0,0,0,0,0,0,,20.72
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 4,3.7736,106,20,2,0,0,0,0,0,,28.09
2025_ITA_4,2,2025-07-06,"PIERMAROCCHI, ERNESTO",PO,D,Minor,GS,Stage 3,2.2466,43,10,1,0,0,1,0,0,,19.14
2025_ITA_4,2,2025-07-06,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 5,1.6098,33,10,1,0,0,1,1,0,,20.5
2025_ITA_4,2,2025-07-06,"NATALE, GIUSEPPE",PO,D,Minor,,Stage 10,3.9257,129,23,8,0,0,1,0,0,,32.86
2025_ITA_4,2,2025-07-06,"DI VINCENZO, MARCO",P,D,Minor,,Stage 1,2.7792,56,11,0,1,0,0,0,0,,20.15
